area,latitude,longitude,node_id,node_type,index_right,us_state
CA,37.20009022892537,-119.30678672228738,BCRK2-2_7_B1,GEN,4.0,California
CA,37.19990977096677,-119.3067867225582,BCRK2-2_7_B3,GEN,4.0,California
CA,37.19990977096677,-119.3070132774418,BCRK2-3_7_B1,GEN,4.0,California
CA,37.20009022892537,-119.3070132777126,BCRK2-3_7_B3,GEN,4.0,California
CA,37.148517,-119.386623,BCRK3-1_7_B1,GEN,4.0,California
CA,37.148516999946224,-119.38650985039033,BCRK3-1_7_B3,GEN,4.0,California
CA,37.14842681151724,-119.386623,BCRK3-2_7_B1,GEN,4.0,California
CA,37.148516999946224,-119.38673614960967,BCRK3-2_7_B3,GEN,4.0,California
CA,37.1486071884827,-119.386623,BCRK3-3_7_B1,GEN,4.0,California
CA,37.12999999998655,-119.4999434485229,BCRK4_7_B1,GEN,4.0,California
CA,37.12999999998655,-119.5000565514771,BCRK4_7_B3,GEN,4.0,California
CA,37.20959999998647,-119.32884334943827,BCRK8_7_B1,GEN,4.0,California
CA,37.20959999998647,-119.32895665056172,BCRK8_7_B3,GEN,4.0,California
CA,35.83494799998733,-119.94256773586103,BDGRHLL_6_N001,LOAD,4.0,California
CA,35.83494799998733,-119.94267826413896,BDGRHLL_6_N004,LOAD,4.0,California
CA,32.56759260819039,-116.9424413,BDLARKSP_6_N004,LOAD,4.0,California
CA,32.567511895892785,-116.94238600622256,BDLRKSP1_7_B1,GEN,4.0,California
CA,32.567511895892785,-116.94249659377743,BDLRKSP2_7_B1,GEN,4.0,California
PACE,41.27396999998441,-112.00790994061454,BDO_LNODER1,LOAD,44.0,Utah
PACE,41.27396999998441,-112.00803005938546,BDO_LNODEXMFR2,LOAD,44.0,Utah
PACW,42.45167,-123.3075,BEACON_LNODE14,LOAD,37.0,Oregon
CA,39.11366999998575,-121.33304229106656,BEALE1_6_N001,LOAD,4.0,California
CA,39.11366999998575,-121.33315770893344,BEALE2_6_N001,LOAD,4.0,California
PACW,42.35778,-122.90444,BEALL_LNODELD,LOAD,37.0,Oregon
CA,40.57257822,-122.0193514,BEARCRK_6_N001,GEN,4.0,California
CA,40.534454,-121.959109,BEARCRK_6_N010,GEN,4.0,California
CA,38.19868199998604,-120.01524359323984,BEARDSLY_7_B1,GEN,4.0,California
PACE,41.72677999998426,-112.16032977666666,BEARRIVE_LNODELDT1,LOAD,44.0,Utah
PACE,41.72677999998426,-112.16045022333334,BEARRIVE_LNODEOY,LOAD,44.0,Utah
CA,35.38,-119.0,BEARTAP_1_N001,LOAD,4.0,California
CA,36.90284699998677,-116.76785374234228,BEATTY_1_N001,LOAD,28.0,Nevada
CA,36.90284699998677,-116.76796625765772,BEATTY_1_N003,LOAD,28.0,Nevada
PACW,42.44186,-121.25019,BEATTY_LNODE18,LOAD,37.0,Oregon
PACE,40.42632999998485,-111.93800069561496,BEEFHOLL_LNODELD,LOAD,44.0,Utah
PACE,40.42632999998485,-111.93811930438504,BEEFHOLL_LNODELD1,LOAD,44.0,Utah
CA,39.466564,-120.844348,BELDEN_7_B1,GEN,4.0,California
PACW,42.30749999998412,-122.85382946255218,BELKNAP_LNODE40,LOAD,37.0,Oregon
PACW,42.30749999998412,-122.8539505374478,BELKNAP_LNODE64,LOAD,37.0,Oregon
CA,39.776083,-122.10383,BELLEF_7_CN10,LOAD,4.0,California
CA,39.77608299994151,-122.10371323062876,BELLEF_7_CN11,LOAD,4.0,California
CA,38.94741899998581,-121.0911283822858,BELLPGE_1_N001,LOAD,4.0,California
CA,38.94741899998581,-121.0912436177142,BELLPGE_1_N005,LOAD,4.0,California
CA,38.379084046922976,-122.712022,BELLVUE_1_N001,LOAD,4.0,California
CA,38.37900297652332,-122.711962292445,BELLVUE_1_N003,LOAD,4.0,California
CA,38.37900297652332,-122.712081707555,BELLVUE_1_N005,LOAD,4.0,California
CA,37.52332024549896,-122.264967,BELMONT_1_N001,LOAD,4.0,California
CA,37.52323887723573,-122.2649077671124,BELMONT_1_N006,LOAD,4.0,California
CA,37.52323887723573,-122.26502623288762,BELMONT_1_N008,LOAD,4.0,California
CA,35.45572199998739,-119.63184782823048,BELRIDGE_1_N001,LOAD,4.0,California
CA,35.45572199998739,-119.63195817176953,BELRIDGE_1_N002,LOAD,4.0,California
PACE,43.687406,-112.347556,BELSON_LNODET1,LOAD,12.0,Idaho
PACW,44.04783425984093,-121.32806,BEND_LNODE81,LOAD,37.0,Oregon
PACW,44.04775287006096,-121.3279946230147,BEND_LNODE95,LOAD,37.0,Oregon
PACW,44.04775287006096,-121.3281253769853,BEND_LNODELD,LOAD,37.0,Oregon
PACW,44.062444258686114,-121.31275,BEND_NODE1,GEN,37.0,Oregon
PACW,44.06236287063825,-121.31268460827476,BEND_NODE2,GEN,37.0,Oregon
PACW,44.06236287063825,-121.31281539172524,BEND_NODE3,GEN,37.0,Oregon
PACE,40.09875,-111.73053,BENJAMIN_LNODED1,LOAD,44.0,Utah
CA,37.56501399998629,-122.31923796388804,BERESFRD_6_N001,LOAD,4.0,California
CA,37.56501399998629,-122.31935203611197,BERESFRD_6_N002,LOAD,4.0,California
CA,33.021575,-117.096228,BERNARDO_6_N001,LOAD,4.0,California
CA,33.021574999954524,-117.09612121988424,BERNARDO_6_N002,LOAD,4.0,California
CA,33.02148546856512,-117.096228,BERNARDO_6_N009,LOAD,4.0,California
CA,33.021574999954524,-117.09633478011575,BERNARDO_6_N013,LOAD,4.0,California
CA,33.0216645314348,-117.096228,BERNARDO_6_N014,LOAD,4.0,California
BPAT,44.055878999982745,-123.16545508304355,BERTL_BP_LNODE2KV,LOAD,37.0,Oregon
BPAT,44.055878999982745,-123.16558091695644,BERTL_BP_LNODEXF2,LOAD,37.0,Oregon
CA,37.586478,-120.125088,BERVLLY_6_N001,LOAD,4.0,California
CA,33.12552457,-117.1168566,BESSGEN_7_N001,GEN,4.0,California
CA,33.12552456995439,-117.11674967427128,BESSGEN_7_N002,GEN,4.0,California
CA,33.125435022292066,-117.11674967438032,BESSGEN_7_N003,GEN,4.0,California
CA,33.12537170257462,-117.11682528223366,BESSGEN_7_N004,LOAD,4.0,California
CA,36.2695335481928,-119.64822193144124,BESS_G1_7_N002,GEN,4.0,California
BPAT,44.07579073,-123.1449518,BETHE_BP_LNODE2KV,LOAD,37.0,Oregon
CA,34.734117,-118.306665,BGSKYGN3_7_N001,GEN,4.0,California
BPAT,46.0425,-122.8677,BHP_BP_LNODEFMR,LOAD,47.0,Washington
CA,40.74431787,-123.2062128,BIGBAR_6_N001,LOAD,4.0,California
CA,37.129545,-122.172132,BIGBASN_6_N001,LOAD,4.0,California
CA,37.257045,-119.158936,BIGCRK1_7_B2,GEN,4.0,California
CA,37.20203293082091,-119.24090286336468,BIGCRK1_7_N001,LOAD,4.0,California
CA,39.40889559,-121.6915434,BIGGS_6_N001,LOAD,4.0,California
CA,41.16264397,-124.1019717,BIGLAGN_6_N001,LOAD,4.0,California
CA,40.171215,-121.085128,BIGMDWS_6_N001,LOAD,4.0,California
CA,39.311461,-123.786522,BIGRIVR_6_N001,LOAD,4.0,California
CA,34.686447,-118.298529,BIGSK230_2_N022,GEN,4.0,California
CA,34.686446999950626,-118.29841903491462,BIGSK230_2_N023,GEN,4.0,California
CA,34.68635657800559,-118.29841903503473,BIGSK230_2_N024,GEN,4.0,California
CA,34.685261,-118.304753,BIGSK230_2_N025,GEN,4.0,California
CA,34.6862926400802,-118.29849679203224,BIGSKGN1134_7_N026,GEN,4.0,California
CA,34.68627734953093,-118.29860517324586,BIGSKGN1_7_N001,GEN,4.0,California
CA,34.68630866730547,-118.29870833183054,BIGSKGN2_7_N001,GEN,4.0,California
CA,34.68637461373029,-118.29878356698865,BIGSKGN3_7_N001,GEN,4.0,California
CA,34.68646007030121,-118.29881950575778,BIGSKGN4_7_N001,GEN,4.0,California
CA,34.68655035720347,-118.2988134980799,BIGSKGN5_7_N001,GEN,4.0,California
CA,34.68663306631067,-118.29876905784816,BIGSKGN6_7_N001,GEN,4.0,California
CA,34.68669886443745,-118.29869363060496,BIGSKGN7_7_N001,GEN,4.0,California
PACW,41.616776,-122.39929,BIGSPRIN_LNODELD1,LOAD,4.0,California
PACW,45.722983,-121.469352,BINGEN_LNODE_2,LOAD,47.0,Washington
PACE,40.54453,-111.95914,BINGHAM_LNODED1,LOAD,44.0,Utah
CA,36.792525,-120.114116,BIOLA_6_N001,LOAD,4.0,California
PACW,42.436151,-122.850237,BIOMAS_NODEW,GEN,37.0,Oregon
CA,36.7575,-120.3658,BIOMSJCT_6_GN001,GEN,4.0,California
BHBA,41.06503223522569,-104.779736,BISON_BH_LNODE115249T1,LOAD,50.0,Wyoming
BHBA,41.06495088237038,-104.77967370392604,BISON_BH_LNODE115249T2,LOAD,50.0,Wyoming
BHBA,41.06495088237038,-104.77979829607396,BISON_BH_LNODE115249T3,LOAD,50.0,Wyoming
PACE,41.616111,-108.524167,BITTERCR_LNODELL,LOAD,50.0,Wyoming
CA,37.9370142319286,-121.528389,BIXLER_6_N001,LOAD,4.0,California
CA,33.61117990391086,-114.680425,BKBLVDG1_7_GN001,GEN,4.0,California
CA,33.61109904803198,-114.68036894648176,BKBLVDG2_7_GN001,GEN,4.0,California
CA,33.61109904803198,-114.68048105351824,BKBLVDST_7_GN001,GEN,4.0,California
CA,35.38838855213151,-119.00435227468388,BKR111_7_N002,GEN,4.0,California
CA,35.388208667768176,-119.00435227492991,BKR111_7_N003,LOAD,4.0,California
CA,35.388208667768176,-119.00457292507006,BKRSFLD_2_N001,LOAD,4.0,California
CA,35.38838855213151,-119.00457292531613,BKRSFLD_2_N101,LOAD,4.0,California
PACE,39.47702999998555,-110.99986198018496,BLACKHAW_LNODE41,LOAD,44.0,Utah
PACE,39.47702999998555,-110.99997801981505,BLACKHAW_LNODE67,LOAD,44.0,Utah
PACE,39.14972,-112.73619,BLACKROC_LNODED1,LOAD,44.0,Utah
PACE,41.683419931437406,-109.90348958247309,BLACKSFO_LNODE63,LOAD,50.0,Wyoming
PACE,41.68324006843681,-109.90348958280968,BLACKSFO_LNODE72,LOAD,50.0,Wyoming
PACE,41.68324006843681,-109.90373041719032,BLACKSFO_LNODEAL,LOAD,50.0,Wyoming
PACE,41.683419931437406,-109.90373041752692,BLACKSFO_LNODE_LDT3,LOAD,50.0,Wyoming
CA,35.61428010957209,-119.8536887,BLACKWLL_7_N002,GEN,4.0,California
CA,35.6141993352003,-119.85363133518518,BLACKWLL_7_N003,LOAD,4.0,California
CA,35.6141993352003,-119.8537460648148,BLACKWLL_7_N004,GEN,4.0,California
PACW,45.66306,-120.35944,BLALOCK_LNODE50,LOAD,37.0,Oregon
CA,33.887668,-116.573691,BLAST_7_N005,GEN,4.0,California
CA,36.719769056420425,-119.76687877968308,BLCH38750_7_B1,GEN,4.0,California
CA,36.719769056420425,-119.76699522031691,BLCH38751_7_B1,GEN,4.0,California
CA,39.814905,-122.332335,BLCKBUTT_7_B1,GEN,4.0,California
NWMT,45.781670999982005,-108.50065877750964,BLGS_CTY_LNODEK1H,LOAD,26.0,Montana
NWMT,45.781670999982005,-108.50078722249036,BLGS_CTY_LNODEK2H,LOAD,26.0,Montana
NWMT,45.7927117487795,-108.489626,BLGS_ES_LNODEK3H,LOAD,26.0,Montana
NWMT,45.79263112559082,-108.48955924156164,BLGS_ES_LNODEK4H,LOAD,26.0,Montana
NWMT,45.79263112559082,-108.48969275843837,BLGS_ES_LNODEK5H,LOAD,26.0,Montana
NWMT,45.77449999998198,-108.4806357877924,BLGS_STM_LNODELD1,LOAD,26.0,Montana
NWMT,45.77449999998198,-108.4807642122076,BLGS_STM_LNODELD2,LOAD,26.0,Montana
CA,38.030013,-121.870688,BLKDIA_7_N001,GEN,4.0,California
CA,38.02055555998604,-121.90577595835784,BLKDMDBT_7_N002,GEN,4.0,California
CA,38.02055555998604,-121.90589064164216,BLKDMDBT_7_N004,GEN,4.0,California
PNM,34.30100008,-103.1743707,BLKWTRDC_NGRGNODE,GEN,31.0,New Mexico
CA,37.4772652825887,-122.16793304841748,BLLEHVN_6_N001,LOAD,4.0,California
CA,37.47718699994533,-122.16787609695427,BLLEHVN_6_N002,LOAD,4.0,California
CA,37.477108717384,-122.1679330485368,BLLEHVN_6_N004,LOAD,4.0,California
CA,37.477108717384,-122.1680469514632,BLLEHVN_6_N006,LOAD,4.0,California
CA,37.47718699994533,-122.16810390304572,BLLEHVN_6_N007,LOAD,4.0,California
CA,37.4772652825887,-122.16804695158253,BLLEHVN_6_N009,GEN,4.0,California
PGE,45.55331799998216,-122.42880007215564,BLLK_LNODEWR1,LOAD,37.0,Oregon
CA,33.13707573037748,-117.335374,BLM W_2_COSBT1GN,GEN,4.0,California
CA,36.00195372683413,-117.7886,BLME7G_7_B1,GEN,4.0,California
CA,36.00187313656915,-117.78854248587012,BLME8G_7_B1,GEN,4.0,California
CA,36.00187313656915,-117.78865751412988,BLMW9G_7_B1,GEN,4.0,California
CA,36.006174,-117.810196,BLMWEST_7_N001,GEN,4.0,California
PACW,45.6005599999822,-122.72749601689412,BLOSS_LNODE07,LOAD,37.0,Oregon
PACW,45.6005599999822,-122.7276239831059,BLOSS_LNODE96,LOAD,37.0,Oregon
CA,40.8786,-123.9942,BLUELAKE_7_GN001,GEN,4.0,California
CA,40.880139999984536,-123.9805241944896,BLUELKE_6_N001,LOAD,4.0,California
CA,40.880139999984536,-123.9806438055104,BLUELKE_6_N010,LOAD,4.0,California
CA,34.688332,-118.31453,BLUESKY_7_N001,GEN,4.0,California
PACE,40.50083,-111.95806,BLUFFDAL_LNODED1,LOAD,44.0,Utah
PACE,38.48819499998596,-112.85335852220496,BLUNDELL_NODE1,GEN,44.0,Utah
PACE,38.48819499998596,-112.85347347779503,BLUNDELL_NODE2,GEN,44.0,Utah
CA,38.575523,-121.497588,BLUSTNPP_6_N003,LOAD,4.0,California
CA,33.590706,-114.744832,BLYTHES1_7_N001,GEN,4.0,California
CA,33.67555599998821,-114.75633498817996,BLYTHES1_7_N002,GEN,4.0,California
CA,33.5917,-114.7444,BLYTHESC_1_GN001,GEN,4.0,California
CA,33.61495699998827,-114.68288105808304,BLYTHESC_1_N005,LOAD,4.0,California
CA,33.61495699998827,-114.68298894191696,BLYTHESC_1_N008,GEN,4.0,California
PACW,42.40139,-121.04528,BLY_LNODE53,LOAD,37.0,Oregon
CA,36.653344,-121.62946,BNAVSTA_6_N001,LOAD,4.0,California
CA,36.65334399994771,-121.62934811906176,BNAVSTA_6_N002,LOAD,4.0,California
CA,37.7528989999862,-121.35069018924216,BNTACRB_6_N001,LOAD,4.0,California
CA,40.586552,-121.093959,BOGARD_6_N001,LOAD,4.0,California
CA,39.09616655735555,-121.6236556041389,BOGUE_1_N001,LOAD,4.0,California
CA,39.095987442530685,-121.62365560443205,BOGUE_1_N015,LOAD,4.0,California
CA,39.095987442530685,-121.62388639556798,BOGUE_1_N201,LOAD,4.0,California
CA,37.941119,-122.707332,BOLINAS_6_N001,LOAD,4.0,California
CA,38.04,-121.98,BOLLMAN_1_N003,LOAD,4.0,California
CA,35.362159,-118.923677,BOLTHSE_1_N009,LOAD,4.0,California
PACW,42.19889,-121.41,BONANZAO_LNODE23,LOAD,37.0,Oregon
PACE,40.74861,-112.6525,BONANZA_1_SOLAR1GNODE,GEN,44.0,Utah
PACE,40.08612701105115,-109.2907573503116,BONANZA_LNODE50,LOAD,44.0,Utah
PACE,40.08594698882987,-109.29075735062273,BONANZA_LNODE69,LOAD,44.0,Utah
PACE,40.08594698882987,-109.29099264937727,BONANZA_LNODELD,LOAD,44.0,Utah
PACE,40.08612701105115,-109.2909926496884,BONANZA_LNODESU,LOAD,44.0,Utah
PACE,44.15299614,-107.7543937,BONANZA_NODET,GEN,50.0,Wyoming
PACW,44.04035999998275,-121.31782709823922,BONDSTRT_LNODE69XFMR2LD,LOAD,37.0,Oregon
PACW,44.04035999998275,-121.31795290176078,BONDSTRT_LNODELD,LOAD,37.0,Oregon
CA,36.967863,-120.20266,BONITA_6_N001,LOAD,4.0,California
CA,39.214314999985774,-120.80917722077704,BONNIEN_7_N001,LOAD,4.0,California
CA,39.214314999985774,-120.80929277922296,BONNIEN_7_N002,GEN,4.0,California
CA,36.92227399998671,-119.98422371699712,BORDEN_2_N007,LOAD,4.0,California
CA,36.92227399998671,-119.98433628300288,BORDEN_2_N008,GEN,4.0,California
CA,32.566281,-116.944389,BORDER_6_N001,LOAD,4.0,California
CA,32.56628099995522,-116.94428258752971,BORDER_6_N0018,LOAD,4.0,California
CA,32.56620333382154,-116.94433579381094,BORDER_6_N008,LOAD,4.0,California
CA,32.56620333382154,-116.94444220618908,BORDER_6_N013,LOAD,4.0,California
CA,36.689983,-121.679239,BORONDA_6_N001,LOAD,4.0,California
CA,33.28726,-116.348867,BORREGO_6_N009,GEN,4.0,California
CA,33.27094473089221,-116.3481145,BORREGO_6_N012,GEN,4.0,California
CA,36.085115,-119.552823,BOSWELL_6_N001,LOAD,4.0,California
CA,33.923052,-116.901227,BOTTLEG_7_N001,LOAD,4.0,California
CA,38.8348,-122.7677,BOTTLERK_7_N001,GEN,4.0,California
CA,32.662175999989024,-116.27217177166342,BOULEVRD_7_CN1,LOAD,4.0,California
CA,32.662175999989024,-116.27227822833656,BOULEVRD_7_N012,GEN,4.0,California
CA,37.37057750378637,-121.97553596930211,BOWERSJ_6_N001,LOAD,4.0,California
CA,37.37057750378637,-121.97564964669786,BOWERSJ_6_N002,LOAD,4.0,California
CA,36.605651,-119.773312,BOWLES_6_N001,LOAD,4.0,California
CA,39.448352,-120.653417,BOWMAN_7_N002,GEN,4.0,California
PACW,46.06777999998175,-118.36104532080172,BOWMAN_LNODE53,LOAD,47.0,Washington
PACW,46.06777999998175,-118.3611746791983,BOWMAN_LNODE96,LOAD,47.0,Washington
CA,35.24231229390741,-119.62433411242394,BP21Z_1_N002,GEN,4.0,California
CA,35.242132145992656,-119.62433411266892,BP21Z_6_N001,LOAD,4.0,California
CA,35.242132145992656,-119.62455468733106,BPFFD_1_N001,LOAD,4.0,California
CA,35.24231229390741,-119.62455468757608,BPFFD_1_N002,GEN,4.0,California
BPAT,44.144329,-121.052632,BRASA_BP_LNODEFMR,LOAD,37.0,Oregon
CA,40.479622194160655,-123.780401,BRDGVLT_7_N001,LOAD,4.0,California
CA,40.479540902903295,-123.78033929715204,BRDGVLT_7_N002,GEN,4.0,California
CA,40.479540902903295,-123.78046270284796,BRDGVLT_7_N003,LOAD,4.0,California
CA,34.125227,-118.15221,BRDWAYB3_7_B1,GEN,4.0,California
CA,34.125226999951806,-118.15210094450056,BRDWAY_7_N004,LOAD,4.0,California
SRP,34.636189,-110.134819,BREC_5_WINDGNODE,GEN,2.0,Arizona
CA,35.12397117557631,-118.37398174859348,BREEZE_6_N001,LOAD,4.0,California
CA,35.12379082432393,-118.3739817488376,BREEZE_6_N002,GEN,4.0,California
NV,35.12379082432393,-118.3742022511624,BREEZE_LNODEYT1,LOAD,4.0,California
NV,35.12397117557631,-118.37420225140652,BREEZE_LNODEYT2,LOAD,4.0,California
CA,33.270864089541455,-116.34805881401336,BREGGEN_7_N001,LOAD,4.0,California
CA,33.270864089541455,-116.34817018598665,BREGGEN_7_N002,LOAD,4.0,California
CA,33.27055,-116.34805,BREGGEN_7_N006,GEN,4.0,California
CA,37.91959423612686,-121.676423,BRENTWOD_2_N001,LOAD,4.0,California
CA,37.91951288192155,-121.67636345967551,BRENTWOD_2_N006,LOAD,4.0,California
CA,37.91951288192155,-121.67648254032449,BRENTWOD_2_N011,LOAD,4.0,California
BANC,37.66621999998627,-120.97704287657282,BRGSMR_LNODEGZB,LOAD,4.0,California
BANC,37.66621999998627,-120.97715712342718,BRGSMR_LNODETHU,LOAD,4.0,California
PACE,41.50306,-112.00417,BRIGHAMC_LNODELD,LOAD,44.0,Utah
PACE,40.61024999998468,-111.57927046697132,BRIGHTON_LNODED1,LOAD,44.0,Utah
PACE,40.61024999998468,-111.5793895330287,BRIGHTON_LNODED2,LOAD,44.0,Utah
CA,36.88169521,-121.6033017,BRIGTANO_6_N001,LOAD,4.0,California
NV,36.08941,-115.049324,BRINECON_LNODE-1,LOAD,28.0,Nevada
CA,37.88551256,-121.8145525,BRIONES_6_N001,LOAD,4.0,California
CA,37.37433620668406,-122.015575,BRITTN_1_N001,LOAD,4.0,California
CA,37.37425489664326,-122.01551592726008,BRITTN_1_N005,LOAD,4.0,California
CA,37.37425489664326,-122.01563407273991,BRITTN_1_N006,LOAD,4.0,California
CA,38.57552299994369,-121.49747300547163,BRKRSLG_1_N005,LOAD,4.0,California
PGE,44.88064999998245,-123.02849357598528,BRNS_LNODEWR1,LOAD,37.0,Oregon
PGE,44.88064999998245,-123.02862042401472,BRNS_LNODEWR2,LOAD,37.0,Oregon
CA,40.879444,-121.719722,BRNYFRST_7_B1,GEN,4.0,California
CA,37.35614030048636,-121.93994208836568,BROKAW_6_N001,LOAD,4.0,California
CA,37.35614030048636,-121.94005573363432,BROKAW_6_N002,LOAD,4.0,California
CA,35.06206113491891,-118.320618,BROOKGEN_7_N002,GEN,4.0,California
CA,35.06197993252714,-118.32056072396588,BROOKGEN_7_N003,GEN,4.0,California
PACW,42.34555999998406,-122.8441094298562,BROOKHUR_LNODE76,LOAD,37.0,Oregon
PACW,42.34555999998406,-122.84423057014382,BROOKHUR_LNODE78,LOAD,37.0,Oregon
PACE,38.274379,-112.660788,BROOKLAW_LNODE,LOAD,44.0,Utah
PACW,44.38889,-123.01444,BROWNSVI_LNODE18,LOAD,37.0,Oregon
CA,35.65811699998739,-119.9960702092896,BRRNDAA_6_N001,LOAD,4.0,California
CA,35.658183,-120.040362,BRRNDAC_6_N001,LOAD,4.0,California
CA,39.23119771901711,-121.034946,BRUNSWCK_1_N003,LOAD,4.0,California
CA,39.23111714047599,-121.0348859406582,BRUNSWCK_1_N008,LOAD,4.0,California
CA,39.23111714047599,-121.0350060593418,BRUNSWCK_1_N101,LOAD,4.0,California
CA,39.226226,-121.422634,BRWNSVY_6_N001,LOAD,4.0,California
PACW,42.21110999998408,-121.73826953739446,BRYANT_LNODE29,LOAD,37.0,Oregon
PACW,42.21110999998408,-121.73839046260554,BRYANT_LNODE43,LOAD,37.0,Oregon
PACE,42.85833,-106.29833,BRYAN_LNODED1,LOAD,50.0,Wyoming
CA,35.09326574,-119.443811,BRYPTLM_6_N001,LOAD,4.0,California
CA,35.08218043,-119.304274,BSCLPLD_6_N001,LOAD,4.0,California
CA,34.722028,-118.282093,BSKYNGSU_2_N002,GEN,4.0,California
CA,34.744265,-118.313084,BSKYNPM_7_N001,GEN,4.0,California
CA,34.731297,-118.321867,BSKYNPM_7_N003,GEN,4.0,California
CA,34.718861,-118.3221,BSKYNPM_7_N004,GEN,4.0,California
CA,37.3362,-118.52021,BSPHYD26_7_N001,GEN,4.0,California
CA,37.273333,-118.573333,BSPHYD34_1_N001,GEN,4.0,California
PGE,44.92775,-122.949753,BTHL_LNODEWR5,LOAD,37.0,Oregon
PGE,45.540529923787936,-122.901589873,BTLR_PGE_LNODEWJ1,LOAD,37.0,Oregon
PGE,45.54044934633669,-122.90152345233582,BTLR_PGE_LNODEWJ2,LOAD,37.0,Oregon
PGE,45.54044934633669,-122.90165629366416,BTLR_PGE_LNODEWJ3,LOAD,37.0,Oregon
NWMT,45.778765,-108.485882,BTOOTH_P_LNODEOAD,LOAD,26.0,Montana
PACW,44.57471999998253,-123.26049671947531,BUCHANAN_LNODE37,LOAD,37.0,Oregon
PACW,44.57471999998253,-123.26062328052468,BUCHANAN_LNODE68,LOAD,37.0,Oregon
PACW,45.67611,-118.83694,BUCKAROO_LNODEAD,LOAD,37.0,Oregon
CA,33.91,-116.57,BUCKWND_1_N001,GEN,4.0,California
CA,33.91417,-116.577685,BUCKWND_1_N101,GEN,4.0,California
CA,33.924705,-116.597189,BUCKWND_1_N201,GEN,4.0,California
CA,34.625261999987686,-120.18631205143852,BUELLTON_1_N001,LOAD,4.0,California
CA,34.625261999987686,-120.18642194856147,BUELLTON_1_N003,LOAD,4.0,California
CA,36.6532542421196,-121.6293481191922,BUENAVS1_7_B1,LOAD,4.0,California
CA,36.65319077379855,-121.6294272308971,BUENAVS1_7_B3,LOAD,4.0,California
CA,36.6531755955516,-121.62953750035396,BUENAVS1_7_B4,LOAD,4.0,California
CA,36.65320668330105,-121.62964245619624,BUENAVS1_7_B5,LOAD,4.0,California
CA,36.65327214536397,-121.6297190021347,BUENAVS1_7_B6,LOAD,4.0,California
CA,36.65335697428145,-121.62975556706088,BUENAVS1_7_B7,LOAD,4.0,California
CA,36.65344659805961,-121.62974945473616,BUENAVS2_7_B1,LOAD,4.0,California
CA,36.653528699704175,-121.62970424026268,BUENAVS2_7_B3,LOAD,4.0,California
CA,36.653594014575496,-121.62962749889522,BUENAVS2_7_B4,LOAD,4.0,California
CA,36.653636508590544,-121.62952895027708,BUENAVS2_7_B5,LOAD,4.0,California
CA,35.16,-119.37,BUENAVT_2_N006,GEN,4.0,California
PACE,44.35439,-106.65369,BUFFAHD_LNODELD,LOAD,50.0,Wyoming
PACE,44.34667,-106.70194,BUFFALOS_LNODE62,LOAD,50.0,Wyoming
PACE,39.95113999998519,-112.04969137071122,BUFFALOS_LNODETE,LOAD,44.0,Utah
CA,36.824388,-119.769224,BULLARD_1_N001,LOAD,4.0,California
CA,36.824387999947184,-119.76911168846677,BULLARD_1_N004,LOAD,4.0,California
CA,36.82429809727677,-119.769224,BULLARD_1_N005,LOAD,4.0,California
CA,36.824387999947184,-119.76933631153324,BULLARD_1_N006,LOAD,4.0,California
CA,36.824477902723245,-119.769224,BULLARD_1_N009,GEN,4.0,California
PACE,39.95113999998519,-112.04980862928878,BURGINT_LNODESW,LOAD,44.0,Utah
CA,37.589627,-122.363434,BURLNGME_1_N001,LOAD,4.0,California
CA,40.88795613096115,-121.6707669,BURNEY_6_N002,LOAD,4.0,California
CA,40.88787473950276,-121.67070474144542,BURNEY_7_N001,GEN,4.0,California
CA,40.88787473950276,-121.67082905855456,BURNEY_7_N002,LOAD,4.0,California
CA,37.09524,-122.14417,BURNSJ1_6_N003,LOAD,4.0,California
BPAT,45.643018,-122.558591,BURTO_BP_LNODETON,LOAD,47.0,Washington
PACE,41.63594,-112.12931,BUSH_LNODED1,LOAD,44.0,Utah
PACE,40.624494237086296,-111.82222,BUTLERVI_LNODE-4,LOAD,44.0,Utah
PACE,40.62441288144034,-111.8221581145339,BUTLERVI_LNODED1,LOAD,44.0,Utah
PACE,40.62441288144034,-111.82228188546608,BUTLERVI_LNODED2,LOAD,44.0,Utah
CA,39.7118129999855,-121.81325170045862,BUTTE_1_N010,LOAD,4.0,California
CA,39.7118129999855,-121.81336829954137,BUTTE_1_N101,LOAD,4.0,California
CA,40.13,-121.17,BUTTVLLY_7_B1,GEN,4.0,California
CA,32.714377595830264,-117.16944251257752,B_6_N001,LOAD,4.0,California
CA,32.714198404079745,-117.16944251279143,B_6_N003,LOAD,4.0,California
CA,32.714198404079745,-117.16965548720856,B_6_N005,LOAD,4.0,California
